Gene stable ID,Transcript stable ID,Gene name,Gene description,Transcript type,Transcript name,Gene type,Phenotype description,Study external reference
ENSG00000125124,ENST00000682360,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-238,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682038,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-227,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684076,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-298,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683212,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-269,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682047,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-228,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682492,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-246,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682473,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-244,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683992,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-294,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000566452,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-215,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682088,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-229,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000566410,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-214,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683910,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-290,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000562813,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683904,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-289,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682000,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-223,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683443,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-276,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683978,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-293,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683757,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-286,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683875,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-288,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682543,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-248,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682737,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-256,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000568104,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-218,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000565781,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-211,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684205,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-301,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682113,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-231,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683343,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-271,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683347,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-272,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682001,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-224,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682757,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-257,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682420,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-240,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684635,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-306,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684402,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-303,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682705,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-253,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683099,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-267,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683504,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-278,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684194,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-300,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684246,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-302,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683690,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-284,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684020,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-295,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682735,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-255,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682370,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-239,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683396,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-274,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684128,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-299,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683248,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-270,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682597,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-250,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682096,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-230,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682948,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-263,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683609,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-280,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682188,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-234,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684044,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-296,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683020,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-266,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682960,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-264,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683858,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-287,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684446,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-304,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682449,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-242,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682429,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-241,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683485,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-277,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682146,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-232,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682493,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-247,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684531,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-305,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000564123,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683170,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-268,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000245157,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000565859,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-212,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682723,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-254,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683008,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-265,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683410,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-275,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682875,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-260,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684057,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-297,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000561877,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684640,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-307,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684673,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-308,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683644,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-281,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682201,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-235,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682658,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-252,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682348,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-237,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683959,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-291,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682482,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-245,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000566210,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-213,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000569192,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-219,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683976,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-292,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683533,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-279,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000684684,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-309,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683719,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-285,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683669,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-283,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682005,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-225,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682623,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-251,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683660,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-282,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000566495,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-216,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682857,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-259,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000562012,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682919,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-261,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682021,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-226,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000562059,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000569342,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-220,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682561,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-249,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000561951,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000561853,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000565378,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-210,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000569941,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-221,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000566689,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-217,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000113966,ENST00000335979,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000462412,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000493990,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],nonsense_mediated_decay,ARL6-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000463745,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000631834,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000496713,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000476753,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding,ARL6-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000113966,ENST00000494363,ARL6,ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210],protein_coding_CDS_not_defined,ARL6-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 3,600151
ENSG00000140463,ENST00000395205,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000566400,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-210,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000565160,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000561914,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000563600,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000569440,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-218,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000566938,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-212,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000567279,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-213,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000268057,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000562084,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000569338,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-217,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000566829,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-211,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000564239,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding_CDS_not_defined,BBS4-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000569001,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding_CDS_not_defined,BBS4-215,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
ENSG00000140463,ENST00000562219,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],retained_intron,BBS4-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 4,615982
